1,1,Kebaya Bet Pinggiran,150000,10,Buah,Produk ini brokat dengan perpaduan bet pinggiran. Warna kebaya kuning dengan lengan 1 per 3
2,1,Kebaya Sabrina Lengan Pendek,200000,15,Buah,"Model ini sangat cocok untuk anda yang ingin tampil cantik pada saat kondangan, dikarenakan perpaduan antara Pink Biru pada leher terhilan anda akan tampil lebih mempesona. Disamping itu kebaya Sabrina ini menggunakan model lengan pendek."
3,1,Kebaya Katini Lengan Panjang,150000,6,buah,"Buat anda yang ingin tampil elegan dan sopan, kebaya ini sangatlah cocok dikarenakan kepada situasi anda ingin tampil ilegan dan juga sopan. Dengan kebaya model kartini dengan lengan panjang sangatlah cocok."
4,1,Kebaya Bet Pinggiran Lengan Panjang Pink,150000,9,buah,Produk ini brokat dengan perpaduan bet pinggiran. Warna kebaya pink dengan lengan panjang akan membuat anda terasa muda dan energy saat memapakainya.
5,1,Kebaya Bet Pinggiran Lengan Panjang Putih,150000,6,Buah,Produk ini brokat dengan perpaduan bet pinggiran. Warna kebaya putih  dengan lengan panjang akan membuat anda terasa siap untuk bersembahyang saat memapakainya.
6,1,Kebaya Bet Pinggiran Lengan Panjang Orange,150000,4,Buah,Produk ini brokat dengan perpaduan bet pinggiran. Warna kebaya pink dengan lengan panjang akan membuat anda terasa percaya diri dan sejuk saat memapakainya.
7,1,Kebaya Sari Bet Pinggiran Putih,100000,2,buah,Buat anda yang ingin tampil sederhana dan indah sangat disarankan menggunakan kebaya ini karena sangatlah cocok banget.
8,1,Kebaya Bet Pinggiran Lengan Panjang Kupu Kupu,125000,1,buah,"Tampil mempesona dengan perpaduan Kebaya wana putih bersih bet pinggiran, ditambah lagi dengan bentuk legan kupu-kupu yang sangat leluasa bagi anda yang pengen tampil eksotis."
